mov_id,fecha,mes,anio,cuenta_id,contraparte_id,categoria_id,instrumento_id,descripcion,monto,moneda,tasa_cambio
20241230-006,2024-12-30,12,2024,,CTR_001,,,Pago de peliculas,-15000,CLP,
20241230-007,2024-12-30,12,2024,CTA_004,,,,Traspaso de Fondos,5000,CLP,
20241230-008,2024-12-30,12,2024,CTA_014,,,,Traspaso de Fondos,-5000,CLP,
20241220-005,2024-12-20,12,2024,,,CAT_002,,Dinero de nose que,2200,CLP,
20241220-006,2024-12-20,12,2024,CTA_004,,,,Dinero de nose que,-2200,CLP,
20241212-001,2024-12-12,12,2024,,,,INS_002,Compra de cama de Luna,-29797,CLP,
20241212-002,2024-12-12,12,2024,,,,INS_030,Compra de cama de Luna,29797,CLP,
20241212-003,2024-12-12,12,2024,,,CAT_002,,Compra de Cama a Luna,15000,CLP,
20241212-004,2024-12-12,12,2024,,,,INS_030,Compra de Cama a Luna,-15000,CLP,
20241212-005,2024-12-12,12,2024,,CTR_001,,,Compra de Cama de Luna,14797,CLP,
20241212-006,2024-12-12,12,2024,,,,INS_030,Compra de Cama de Luna,-14797,CLP,
20241212-007,2024-12-12,12,2024,,,,INS_002,Compra de barra de sonido 3 cuotas,-249990,CLP,
20241212-008,2024-12-12,12,2024,,,,INS_035,Compra de barra de sonido 3 cuotas,249990,CLP,
20241224-001,2024-12-24,12,2024,,CTR_024,,,Pago 1 cuota barra de Sonido,83330,CLP,
20241224-002,2024-12-24,12,2024,,,,INS_035,Pago 1 cuota barra de Sonido,-83330,CLP,
20241216-011,2024-12-16,12,2024,,CTR_024,,,Intereses ganados,-8625,CLP,
20241216-012,2024-12-16,12,2024,,,,INS_012,Intereses ganados,8625,CLP,
20241213-001,2024-12-13,12,2024,,CTR_001,,,Compra de pan,3386,CLP,
20241213-002,2024-12-13,12,2024,,,,INS_005,Compra de pan,-3386,CLP,
20241215-001,2024-12-15,12,2024,,,,INS_005,Pago de Youtube Premioum,-9200,CLP,
20241215-002,2024-12-15,12,2024,,,,INS_016,Pago de Youtube Premioum,9200,CLP,
20241219-005,2024-12-19,12,2024,,CTR_001,,,Compra de silla de Lorena,84995,CLP,
20241219-006,2024-12-19,12,2024,,,,INS_005,Compra de silla de Lorena,-84995,CLP,
20241222-001,2024-12-22,12,2024,,,CAT_026,,Descuento CashBack,-8679,CLP,
20241222-002,2024-12-22,12,2024,,,,INS_005,Descuento CashBack,8679,CLP,
20241224-003,2024-12-24,12,2024,,,CAT_002,,Compra de articulos de ferreteria,1755,CLP,
20241224-004,2024-12-24,12,2024,,,,INS_005,Compra de articulos de ferreteria,-1755,CLP,
20241224-005,2024-12-24,12,2024,,,CAT_013,,Pago de ChatGPT,24157,CLP,
20241224-006,2024-12-24,12,2024,,,,INS_006,Pago de ChatGPT,-24157,CLP,
20241226-001,2024-12-26,12,2024,,,,INS_006,Pago de ChatGPT,-24157,CLP,
20241226-002,2024-12-26,12,2024,,,,INS_030,Pago de ChatGPT,24157,CLP,
20241224-007,2024-12-24,12,2024,,,CAT_013,,Pago de canvas PRO,7900,CLP,
20241224-008,2024-12-24,12,2024,,,,INS_005,Pago de canvas PRO,-7900,CLP,
20241226-003,2024-12-26,12,2024,,,CAT_013,,Pago de XboxGamePass,7190,CLP,
20241226-004,2024-12-26,12,2024,,,,INS_005,Pago de XboxGamePass,-7190,CLP,
20241226-005,2024-12-26,12,2024,,,CAT_013,,Pago de Leonardo AI,12180,CLP,
20241226-006,2024-12-26,12,2024,,,,INS_006,Pago de Leonardo AI,-12180,CLP,
20241226-007,2024-12-26,12,2024,,CTR_007,,,Cobro ChatGPT,6039,CLP,
20241226-008,2024-12-26,12,2024,,,,INS_030,Cobro ChatGPT,-6039,CLP,
20241226-009,2024-12-26,12,2024,,CTR_013,,,Cobro ChatGPT,6039,CLP,
20241226-010,2024-12-26,12,2024,,,,INS_030,Cobro ChatGPT,-6039,CLP,
20241226-011,2024-12-26,12,2024,,CTR_017,,,Cobro ChatGPT,6039,CLP,
20241226-012,2024-12-26,12,2024,,,,INS_030,Cobro ChatGPT,-6039,CLP,
20241226-013,2024-12-26,12,2024,,CTR_022,,,Cobro ChatGPT,6039,CLP,
20241226-014,2024-12-26,12,2024,,,,INS_030,Cobro ChatGPT,-6039,CLP,
20241226-015,2024-12-26,12,2024,,,CAT_002,,Diferencia,1,CLP,
20241226-016,2024-12-26,12,2024,,,,INS_030,Diferencia,-1,CLP,
20241224-009,2024-12-24,12,2024,,CTR_003,,,Cobro de McAfee ,10000,CLP,
20241224-010,2024-12-24,12,2024,,,,INS_014,Cobro de McAfee ,-10000,CLP,
20241206-007,2024-12-06,12,2024,,CTR_003,,,Cobro de Spotifty,1500,CLP,
20241206-008,2024-12-06,12,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20241206-009,2024-12-06,12,2024,,CTR_005,,,Cobro de Spotifty,1500,CLP,
20241206-010,2024-12-06,12,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20241206-011,2024-12-06,12,2024,,CTR_012,,,Cobro de Spotifty,1500,CLP,
20241206-012,2024-12-06,12,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20241206-013,2024-12-06,12,2024,,CTR_021,,,Cobro de Spotifty,1500,CLP,
20241206-014,2024-12-06,12,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20241216-013,2024-12-16,12,2024,,CTR_003,,,Cobro de Youtube Premium,2500,CLP,
20241216-014,2024-12-16,12,2024,,,,INS_016,Cobro de Youtube Premium,-2500,CLP,
20241216-015,2024-12-16,12,2024,,CTR_004,,,Cobro de Youtube Premium,2500,CLP,
20241216-016,2024-12-16,12,2024,,,,INS_016,Cobro de Youtube Premium,-2500,CLP,
20241216-017,2024-12-16,12,2024,,CTR_001,,,Cobro de Youtube Premium,7500,CLP,
20241216-018,2024-12-16,12,2024,,,,INS_016,Cobro de Youtube Premium,-7500,CLP,
20241224-011,2024-12-24,12,2024,,CTR_006,,,Cobro de Pack 5x5,7000,CLP,
20241224-012,2024-12-24,12,2024,,,,INS_016,Cobro de Pack 5x6,-7000,CLP,
20241224-013,2024-12-24,12,2024,,CTR_004,,,Cobro de Pack 5x5,7000,CLP,
20241224-014,2024-12-24,12,2024,,,,INS_016,Cobro de Pack 5x6,-7000,CLP,
20241224-015,2024-12-24,12,2024,,CTR_016,,,Cobro de Pack 5x5,6000,CLP,
20241224-016,2024-12-24,12,2024,,,,INS_016,Cobro de Pack 5x6,-6000,CLP,
20241224-017,2024-12-24,12,2024,,CTR_001,,,Cobro de McAfee,5990,CLP,
20241224-018,2024-12-24,12,2024,,,,INS_014,Cobro de McAfee,-5990,CLP,
20241224-019,2024-12-24,12,2024,,CTR_001,,,Cobro de Office 364,6990,CLP,
20241224-020,2024-12-24,12,2024,,,,INS_015,Cobro de Office 365,-6990,CLP,
20241224-021,2024-12-24,12,2024,,CTR_001,,,Cobro de Cuota PC,53533,CLP,
20241224-022,2024-12-24,12,2024,,,,INS_026,Cobro de Cuota PC,-53533,CLP,
20241224-023,2024-12-24,12,2024,,CTR_001,,,Cobro de Entradas a Shakira,21590,CLP,
20241224-024,2024-12-24,12,2024,,,,INS_025,Cobro de Entradas a Shakira,-21590,CLP,
20241224-025,2024-12-24,12,2024,,CTR_001,,,Cobro de Cuota Impresora,26397,CLP,
20241224-026,2024-12-24,12,2024,,,,INS_034,Cobro de Cuota Impresora,-26397,CLP,
20241224-027,2024-12-24,12,2024,,CTR_001,,,Cobro de Netflix,8800,CLP,
20241224-028,2024-12-24,12,2024,,,,INS_016,Cobro de Netflix,-8800,CLP,
20241224-029,2024-12-24,12,2024,,CTR_005,,,Cobro de Netflix,3800,CLP,
20241224-030,2024-12-24,12,2024,,,,INS_016,Cobro de Netflix,-3800,CLP,
20241224-031,2024-12-24,12,2024,,CTR_001,,,Cobro de TV Alexis,39999,CLP,
20241224-032,2024-12-24,12,2024,,,,INS_018,Cobro de TV Alexis,-39999,CLP,
20241224-033,2024-12-24,12,2024,,,CAT_026,,Ingresos por Suscripciones,-7280,CLP,
20241224-034,2024-12-24,12,2024,,,,INS_016,Ingresos por Suscripciones,7280,CLP,
20241229-001,2024-12-29,12,2024,CTA_004,,,,Pago de Rappi USD,-50201,CLP,
20241229-002,2024-12-29,12,2024,,,,INS_006,Pago de Rappi USD,50201,CLP,
20241229-003,2024-12-29,12,2024,CTA_004,,,,Pago de Rappi Card,-101019,CLP,
20241229-004,2024-12-29,12,2024,,,,INS_005,Pago de Rappi Card,101019,CLP,
20241230-009,2024-12-30,12,2024,,,,INS_005,Pago de Netflix,-11790,CLP,
20241230-010,2024-12-30,12,2024,,,,INS_016,Pago de Netflix,11790,CLP,
20250101-001,2025-01-01,1,2025,,CTR_001,,,Pago de boleta de Entel Alexis,8992,CLP,
20250101-002,2025-01-01,1,2025,,,,INS_005,Pago de boleta de Entel Alexis,-8992,CLP,
20250101-003,2025-01-01,1,2025,,CTR_020,,,Pago de fortnite Diego,8725,CLP,
20250101-004,2025-01-01,1,2025,,,,INS_005,Pago de fortnite Diego,-8725,CLP,
20250102-001,2025-01-02,1,2025,,CTR_001,,,Compra en panadería,12175,CLP,
20250102-002,2025-01-02,1,2025,,,,INS_005,Compra en panadería,-12175,CLP,
20250102-003,2025-01-02,1,2025,,,,INS_005,Pago de Amazon Prime,-5790,CLP,
20250102-004,2025-01-02,1,2025,,,,INS_016,Pago de Amazon Prime,5790,CLP,
20250102-005,2025-01-02,1,2025,,CTR_001,,,Compra de mercadería Acuenta,18933,CLP,
20250102-006,2025-01-02,1,2025,,,,INS_005,Compra de mercadería Acuenta,-18933,CLP,
20250103-001,2025-01-03,1,2025,CTA_004,,,,Pago de Rappi Card,-600000,CLP,
20250103-002,2025-01-03,1,2025,,,,INS_005,Pago de Rappi Card,600000,CLP,
20250103-003,2025-01-03,1,2025,,,CAT_002,,Compra de cod coins BO6,7141,CLP,
20250103-004,2025-01-03,1,2025,,,,INS_005,Compra de cod coins BO6,-7141,CLP,
20250104-001,2025-01-04,1,2025,,,CAT_008,,Compra de pasaje a Santiago,6489,CLP,
20250104-002,2025-01-04,1,2025,,,,INS_005,Compra de pasaje a Santiago,-6489,CLP,
20250105-001,2025-01-05,1,2025,,CTR_020,,,Compra de convertidor HDMI,11159,CLP,
20250105-002,2025-01-05,1,2025,,,,INS_005,Compra de convertidor HDMI,-11159,CLP,
20250106-001,2025-01-06,1,2025,,,CAT_003,,Compra de chicle,1850,CLP,
20250106-002,2025-01-06,1,2025,,,,INS_005,Compra de chicle,-1850,CLP,
20250106-003,2025-01-06,1,2025,,,CAT_008,,Pago de viaje a Viña en Bus,4789,CLP,
20250106-004,2025-01-06,1,2025,,,,INS_005,Pago de viaje a Viña en Bus,-4789,CLP,
20250106-005,2025-01-06,1,2025,,,,INS_005,Pago de Spotify,-7050,CLP,
20250106-006,2025-01-06,1,2025,,,,INS_016,Pago de Spotify,7050,CLP,
20250106-007,2025-01-06,1,2025,,CTR_020,,,Compra de adaptadores Diego,5737,CLP,
20250106-008,2025-01-06,1,2025,,,,INS_005,Compra de adaptadores Diego,-5737,CLP,
20250108-001,2025-01-08,1,2025,,CTR_001,,,Compra de PS Plus Diego,8320,CLP,
20250108-002,2025-01-08,1,2025,,,,INS_006,Compra de PS Plus Diego,-8320,CLP,
20250111-001,2025-01-11,1,2025,,CTR_001,,,Compra d enose que,30600,CLP,
20250111-002,2025-01-11,1,2025,,,,INS_005,Compra d enose que,-30600,CLP,
20250111-003,2025-01-11,1,2025,,,,INS_005,Pago de HBO Max,-9990,CLP,
20250111-004,2025-01-11,1,2025,,,,INS_016,Pago de HBO Max,9990,CLP,
20250113-001,2025-01-13,1,2025,,CTR_001,,,Compra de Sushi,23922,CLP,
20250113-002,2025-01-13,1,2025,,,,INS_005,Compra de Sushi,-23922,CLP,
20250115-001,2025-01-15,1,2025,,,CAT_002,,Compra de referencia de Calibración de Pantalla,25000,CLP,
20250115-002,2025-01-15,1,2025,,,,INS_006,Compra de referencia de Calibración de Pantalla,-25000,CLP,
20250115-003,2025-01-15,1,2025,,,,INS_005,Pago de Youtube Premium,-9200,CLP,
20250115-004,2025-01-15,1,2025,,,,INS_016,Pago de Youtube Premium,9200,CLP,
20250116-001,2025-01-16,1,2025,,CTR_001,,,Compra de nose que en Viña,30000,CLP,
20250116-002,2025-01-16,1,2025,,,,INS_005,Compra de nose que en Viña,-30000,CLP,
20250116-003,2025-01-16,1,2025,,CTR_001,,,"Compra de termo, ya pagado",29990,CLP,
20250116-004,2025-01-16,1,2025,,,,INS_005,"Compra de termo, ya pagado",-29990,CLP,
20250116-005,2025-01-16,1,2025,,CTR_001,,,Compra de almuhada de Alexis,22990,CLP,
20250116-006,2025-01-16,1,2025,,,,INS_005,Compra de almuhada de Alexis,-22990,CLP,
20250117-001,2025-01-17,1,2025,,CTR_025,,,Retiro de dinero,100000,CLP,
20250117-002,2025-01-17,1,2025,,,,INS_005,Retiro de dinero,-100000,CLP,
20250117-003,2025-01-17,1,2025,,CTR_001,,,Compra de bujias Padre,32000,CLP,
20250117-004,2025-01-17,1,2025,,,,INS_005,Compra de bujias Padre,-32000,CLP,
20250118-001,2025-01-18,1,2025,,CTR_001,,,Compra de huevos en feria,6900,CLP,
20250118-002,2025-01-18,1,2025,,,,INS_005,Compra de huevos en feria,-6900,CLP,
20250118-003,2025-01-18,1,2025,,CTR_001,,,Compra de fruta en feria,4100,CLP,
20250118-004,2025-01-18,1,2025,,,,INS_005,Compra de fruta en feria,-4100,CLP,
20250122-001,2025-01-22,1,2025,,CTR_001,,,Compra de pan en Amasandería,12784,CLP,
20250122-002,2025-01-22,1,2025,,,,INS_005,Compra de pan en Amasandería,-12784,CLP,
20250122-003,2025-01-22,1,2025,,CTR_001,,,Compra de bolsa de aspiradora y bolsas de vacio (pasado a Febrero),24680,CLP,
20250122-004,2025-01-22,1,2025,,,,INS_005,Compra de bolsa de aspiradora y bolsas de vacio (pasado a Febrero),-24680,CLP,
20250123-001,2025-01-23,1,2025,,CTR_001,,,Compra en Mercado Libre,30377,CLP,
20250123-002,2025-01-23,1,2025,,,,INS_005,Compra en Mercado Libre,-30377,CLP,
20250123-003,2025-01-23,1,2025,,CTR_001,,,Compra de sushi,20200,CLP,
20250123-004,2025-01-23,1,2025,,,,INS_005,Compra de sushi,-20200,CLP,
20250124-001,2025-01-24,1,2025,,,CAT_013,,Pago de chatGPT,23800,CLP,
20250124-002,2025-01-24,1,2025,,,,INS_006,Pago de chatGPT,-23800,CLP,
20250125-001,2025-01-25,1,2025,,CTR_001,,,Compra de Cojin a Febrero,18893,CLP,
20250125-002,2025-01-25,1,2025,,,,INS_005,Compra de Cojin a Febrero,-18893,CLP,
20250126-001,2025-01-26,1,2025,,CTR_001,,,Pago de reserva de canchas,19000,CLP,
20250126-002,2025-01-26,1,2025,,,,INS_005,Pago de reserva de canchas,-19000,CLP,
20250126-003,2025-01-26,1,2025,CTA_004,,,,Pago de Rappi Card,-491017,CLP,
20250126-004,2025-01-26,1,2025,,,,INS_005,Pago de Rappi Card,491017,CLP,
20250129-001,2025-01-29,1,2025,,,CAT_026,,CashBack,-4361,CLP,
20250129-002,2025-01-29,1,2025,,,,INS_005,CashBack,4361,CLP,
20241230-011,2024-12-30,12,2024,CTA_004,,,,Pago de deuda,480000,CLP,
20241230-012,2024-12-30,12,2024,,CTR_001,,,Pago de deuda,-480000,CLP,
20241230-013,2024-12-30,12,2024,CTA_004,,,,Pago de deuda,250000,CLP,
20241230-014,2024-12-30,12,2024,,CTR_001,,,Pago de deuda,-250000,CLP,
20241230-015,2024-12-30,12,2024,CTA_004,,,,Transferencia a Cristian Mateluna,10000,CLP,
20241230-016,2024-12-30,12,2024,,CTR_001,,,Transferencia a Cristian Mateluna,-10000,CLP,
20241230-017,2024-12-30,12,2024,CTA_004,,,,Pago de chatGPT,6040,CLP,
20241230-018,2024-12-30,12,2024,,CTR_013,,,Pago de chatGPT,-6040,CLP,
20241230-019,2024-12-30,12,2024,CTA_004,,,,Pago de chatGPT,6039,CLP,
20241230-020,2024-12-30,12,2024,,CTR_017,,,Pago de chatGPT,-6039,CLP,
20241230-021,2024-12-30,12,2024,CTA_004,,,,Pago de Cencosud,-480000,CLP,
20241230-022,2024-12-30,12,2024,,CTR_001,,,Pago de Cencosud,480000,CLP,
20241230-023,2024-12-30,12,2024,CTA_004,,,,Traspaso de Fondos,-20580,CLP,
20241230-024,2024-12-30,12,2024,CTA_006,,,,Traspaso de Fondos,20580,CLP,
20241230-025,2024-12-30,12,2024,,,CAT_003,,Pago de salida a Vane,3489,CLP,
20241230-026,2024-12-30,12,2024,CTA_004,,,,Pago de salida a Vane,-3489,CLP,
20241230-027,2024-12-30,12,2024,,,CAT_003,,Pago de salida a Deivy,8333,CLP,
20241230-028,2024-12-30,12,2024,CTA_004,,,,Pago de salida a Deivy,-8333,CLP,
20250102-007,2025-01-02,1,2025,CTA_004,,,,Transferencia a Silvan Cornejo,-6500,CLP,
20250102-008,2025-01-02,1,2025,,CTR_001,,,Transferencia a Silvan Cornejo,6500,CLP,
20250102-009,2025-01-02,1,2025,CTA_004,,,,Traspaso de Fondos,-20000,CLP,
20250102-010,2025-01-02,1,2025,,CTR_025,,,Traspaso de Fondos,20000,CLP,
20250102-011,2025-01-02,1,2025,CTA_004,,,,Pago de ChatGPT,6039,CLP,
20250102-012,2025-01-02,1,2025,,CTR_022,,,Pago de ChatGPT,-6039,CLP,
20250102-013,2025-01-02,1,2025,CTA_004,,,,Pago de deuda,11014,CLP,
20250102-014,2025-01-02,1,2025,,CTR_007,,,Pago de deuda,-11014,CLP,
20250102-015,2025-01-02,1,2025,CTA_004,,,,Pago de deudas adelantado,15900,CLP,
20250102-016,2025-01-02,1,2025,,CTR_005,,,Pago de deudas adelantado,-15900,CLP,
20250103-005,2025-01-03,1,2025,CTA_004,,,,Dinero devuelto MercadoPago,20000,CLP,
20250103-006,2025-01-03,1,2025,,CTR_001,,,Dinero devuelto MercadoPago,-20000,CLP,
20250106-009,2025-01-06,1,2025,CTA_004,,,,Pago de nose que,50000,CLP,
20250106-010,2025-01-06,1,2025,,CTR_001,,,Pago de nose que,-50000,CLP,
20250106-011,2025-01-06,1,2025,CTA_004,,,,Prestamo de MiniEmpresa,147773,CLP,
20250106-012,2025-01-06,1,2025,,CTR_025,,,Prestamo de MiniEmpresa,-147773,CLP,
20250106-013,2025-01-06,1,2025,CTA_004,,,,Pago de deuda,218000,CLP,
20250106-014,2025-01-06,1,2025,,CTR_001,,,Pago de deuda,-218000,CLP,
20250106-015,2025-01-06,1,2025,CTA_001,,,,Traspaso de Fondos,198947,CLP,
20250106-016,2025-01-06,1,2025,CTA_004,,,,Traspaso de Fondos,-198947,CLP,
20250106-017,2025-01-06,1,2025,CTA_004,,,,Pago de corte de pelo,-9000,CLP,
20250106-018,2025-01-06,1,2025,,CTR_001,,,Pago de corte de pelo,9000,CLP,
20250106-019,2025-01-06,1,2025,CTA_004,,,,Dinero para corte de pelo,8000,CLP,
20250106-020,2025-01-06,1,2025,,CTR_001,,,Dinero para corte de pelo,-8000,CLP,
20250106-021,2025-01-06,1,2025,CTA_004,,,,Dinero de nose que,3000,CLP,
20250106-022,2025-01-06,1,2025,,CTR_001,,,Dinero de nose que,-3000,CLP,
20250106-023,2025-01-06,1,2025,CTA_004,,,,Dinero de nose que,30000,CLP,
20250106-024,2025-01-06,1,2025,,CTR_001,,,Dinero de nose que,-30000,CLP,
20250106-025,2025-01-06,1,2025,,,CAT_002,,Pago de cuota Monitor 7,29650,CLP,
20250106-026,2025-01-06,1,2025,CTA_004,,,,Pago de cuota Monitor 7,-29650,CLP,
20250107-001,2025-01-07,1,2025,,,CAT_002,,Pago de foto Ociel,1240,CLP,
20250107-002,2025-01-07,1,2025,CTA_004,,,,Pago de foto Ociel,-1240,CLP,
20250114-001,2025-01-14,1,2025,CTA_004,,,,Pago de certificado automovil,-1430,CLP,
20250114-002,2025-01-14,1,2025,,CTR_001,,,Pago de certificado automovil,1430,CLP,
20250114-003,2025-01-14,1,2025,CTA_004,,,,Dinero para nose que,30000,CLP,
20250114-004,2025-01-14,1,2025,,CTR_001,,,Dinero para nose que,-30000,CLP,
20250115-005,2025-01-15,1,2025,CTA_004,,,,Dinero de noise que,53000,CLP,
20250115-006,2025-01-15,1,2025,,CTR_001,,,Dinero de noise que,-53000,CLP,
20250124-003,2025-01-24,1,2025,CTA_004,,,,Pago de nose que 100 abono y 20200 de nose que,120200,CLP,
20250124-004,2025-01-24,1,2025,,CTR_001,,,Pago de nose que 100 abono y 20200 de nose que,-120200,CLP,
20250127-001,2025-01-27,1,2025,CTA_004,,,,Pago de nose que,20000,CLP,
20250127-002,2025-01-27,1,2025,,CTR_001,,,Pago de nose que,-20000,CLP,
20250127-003,2025-01-27,1,2025,CTA_004,,,,Dionero de nose que,64900,CLP,
20250127-004,2025-01-27,1,2025,,CTR_001,,,Dionero de nose que,-64900,CLP,
20250128-001,2025-01-28,1,2025,CTA_004,,,,Pago de Spotify,3000,CLP,
20250128-002,2025-01-28,1,2025,,CTR_021,,,Pago de Spotify,-3000,CLP,
20250203-001,2025-02-03,2,2025,CTA_004,,,,Pago de deuda,14000,CLP,
20250203-002,2025-02-03,2,2025,,CTR_006,,,Pago de deuda,-14000,CLP,
20250203-003,2025-02-03,2,2025,CTA_004,,,,Pago de switch online,-21400,CLP,
20250203-004,2025-02-03,2,2025,,,,INS_030,Pago de switch online,21400,CLP,
20250203-005,2025-02-03,2,2025,,,CAT_013,,Compra de swtich online,10700,CLP,
20250203-006,2025-02-03,2,2025,,,,INS_030,Compra de swtich online,-10700,CLP,
20250203-007,2025-02-03,2,2025,,CTR_020,,,Pago de Switch Online,10700,CLP,
20250203-008,2025-02-03,2,2025,,,,INS_030,Pago de Switch Online,-10700,CLP,
20241230-029,2024-12-30,12,2024,CTA_006,,,,Pago de cuotas de participación,-20580,CLP,
20241230-030,2024-12-30,12,2024,,,,INS_041,Pago de cuotas de participación,20580,CLP,
20250101-005,2025-01-01,1,2025,,,CAT_026,,Ajuste de cuota de participación,-17780,CLP,
20250101-006,2025-01-01,1,2025,,,,INS_041,Ajuste de cuota de participación,17780,CLP,
20250131-001,2025-01-31,1,2025,,,CAT_024,,Pago de practica Accenture,-231484,CLP,
20250131-002,2025-01-31,1,2025,CTA_003,,,,Pago de practica Accenture,231484,CLP,
20250203-009,2025-02-03,2,2025,CTA_003,,,,Pago de prestamo a Mini Empresa,-200000,CLP,
20250203-010,2025-02-03,2,2025,,CTR_025,,,Pago de prestamo a Mini Empresa,200000,CLP,
20250120-001,2025-01-20,1,2025,CTA_004,,,,Prestamo de dinero de Mini Empresa,200000,CLP,
20250120-002,2025-01-20,1,2025,,CTR_025,,,Prestamo de dinero de Mini Empresa,-200000,CLP,
20250117-005,2025-01-17,1,2025,,,,INS_002,Compra de Aspiradora en 6 cuotas,-142800,CLP,
20250117-006,2025-01-17,1,2025,,,,INS_036,Compra de Aspiradora en 6 cuotas,142800,CLP,
20250106-027,2025-01-06,1,2025,,CTR_003,,,Cobro de Spotifty,1500,CLP,
20250106-028,2025-01-06,1,2025,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20250106-029,2025-01-06,1,2025,,CTR_005,,,Cobro de Spotifty,1500,CLP,
20250106-030,2025-01-06,1,2025,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20250106-031,2025-01-06,1,2025,,CTR_012,,,Cobro de Spotifty,1500,CLP,
20250106-032,2025-01-06,1,2025,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20250106-033,2025-01-06,1,2025,,CTR_021,,,Cobro de Spotifty,1500,CLP,
20250106-034,2025-01-06,1,2025,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20250116-007,2025-01-16,1,2025,,CTR_003,,,Cobro de Youtube Premium,2500,CLP,
20250116-008,2025-01-16,1,2025,,,,INS_016,Cobro de Youtube Premium,-2500,CLP,
20250116-009,2025-01-16,1,2025,,CTR_004,,,Cobro de Youtube Premium,2500,CLP,
20250116-010,2025-01-16,1,2025,,,,INS_016,Cobro de Youtube Premium,-2500,CLP,
20250116-011,2025-01-16,1,2025,,CTR_001,,,Cobro de Youtube Premium,7500,CLP,
20250116-012,2025-01-16,1,2025,,,,INS_016,Cobro de Youtube Premium,-7500,CLP,
20250124-005,2025-01-24,1,2025,,CTR_006,,,Cobro de Pack 5x5,7000,CLP,
20250124-006,2025-01-24,1,2025,,,,INS_016,Cobro de Pack 5x6,-7000,CLP,
20250124-007,2025-01-24,1,2025,,CTR_004,,,Cobro de Pack 5x5,7000,CLP,
20250124-008,2025-01-24,1,2025,,,,INS_016,Cobro de Pack 5x6,-7000,CLP,
20250124-009,2025-01-24,1,2025,,CTR_016,,,Cobro de Pack 5x5,6000,CLP,
20250124-010,2025-01-24,1,2025,,,,INS_016,Cobro de Pack 5x6,-6000,CLP,
20250124-011,2025-01-24,1,2025,,CTR_001,,,Cobro de McAfee,5990,CLP,
20250124-012,2025-01-24,1,2025,,,,INS_014,Cobro de McAfee,-5990,CLP,
20250124-013,2025-01-24,1,2025,,CTR_001,,,Cobro de Office 364,6990,CLP,
20250124-014,2025-01-24,1,2025,,,,INS_015,Cobro de Office 365,-6990,CLP,
20250124-015,2025-01-24,1,2025,,CTR_001,,,Cobro de Entradas a Shakira,21590,CLP,
20250124-016,2025-01-24,1,2025,,,,INS_025,Cobro de Entradas a Shakira,-21590,CLP,
20250124-017,2025-01-24,1,2025,,CTR_001,,,Cobro de Cuota Impresora,26397,CLP,
20250124-018,2025-01-24,1,2025,,,,INS_034,Cobro de Cuota Impresora,-26397,CLP,
20250124-019,2025-01-24,1,2025,,CTR_001,,,Cobro de Netflix,8800,CLP,
20250124-020,2025-01-24,1,2025,,,,INS_016,Cobro de Netflix,-8800,CLP,
20250124-021,2025-01-24,1,2025,,CTR_005,,,Cobro de Netflix,3800,CLP,
20250124-022,2025-01-24,1,2025,,,,INS_016,Cobro de Netflix,-3800,CLP,
20250124-023,2025-01-24,1,2025,,CTR_001,,,Cobro de TV Alexis,39999,CLP,
20250124-024,2025-01-24,1,2025,,,,INS_018,Cobro de TV Alexis,-39999,CLP,
20250124-025,2025-01-24,1,2025,,CTR_001,,,Cobro de Aspiradora 1,23800,CLP,
20250124-026,2025-01-24,1,2025,,,,INS_036,Cobro de Aspiradora 1,-23800,CLP,
20250106-035,2025-01-06,1,2025,CTA_001,,,,Pago de TC Banco de Chile,-197947,CLP,
20250106-036,2025-01-06,1,2025,,,,INS_002,Pago de TC Banco de Chile,197947,CLP,
20241227-001,2024-12-27,12,2024,,,CAT_003,,Compra de mercadería con Juna,8387,CLP,
